"","Name","date","agg_confirmed","agg_death","agg_active","agg_recover","incident_rate","testing_rate","hospitalization_rate","confirmed","death","Recovered","Active"
"5342","TENNESSEE","2020-05-07",297445,5296,181398,110751,214.71671666213,3599.85614467422,8.98127128263337,14096,238,6783,7075
"5343","TEXAS","2020-05-07",740114,20643,467635,251836,156.783503500458,1980.29451160716,0,36036,1058,18367,16611
"5344","UTAH","2020-05-07",124388,1095,79051,44242,199.729088636587,4694.64548784632,8.31586303284416,5724,61,2640,3023
"5345","VERMONT","2020-05-07",29299,1436,19017,8846,150.018588547817,3021.82639442769,0,916,53,718,145
"5346","VIRGINIA","2020-05-07",366376,11966,277406,77004,272.788321574053,1557.46070368511,20.5748725081131,21570,769,2825,17976
"5347","WASHINGTON","2020-05-07",478769,24943,309608,144218,214.997132885872,2977.8910994684,0,16231,891,0,15340
"5348","WEST VIRGINIA","2020-05-07",30368,830,19230,10308,97.2790586229155,4347.77679180165,0,1287,51,716,520
"5349","WISCONSIN","2020-05-07",186068,7927,107905,70236,178.082395622748,1976.00921892849,18.7954422137819,9215,374,4520,4321
"5350","WYOMING","2020-05-07",14739,126,8336,6277,127.704931220336,2420.1592792213,9.29133858267716,635,7,416,212
"5351","ALABAMA","2020-05-08",196313,6629,153571,36113,200.153682198607,2561.66855445961,12.8609483217901,9385,383,0,9002
"5352","ALASKA","2020-05-08",11932,318,6305,5309,63.0699507652878,4261.48768128428,0,377,10,305,62
"5353","ARIZONA","2020-05-08",208951,8198,146305,54448,144.613398212899,1647.36450118888,14.0794223826715,10526,517,1747,8262
"5354","ARKANSAS","2020-05-08",84621,1669,50472,32480,144.72618477907,2471.73938317368,12.4366159594342,3747,88,2159,1500
"5355","CALIFORNIA","2020-05-08",1369311,49619,1039675,280017,162.665760743428,2232.34584639806,0,63800,2613,21,61166
"5356","COLORADO","2020-05-08",420960,19121,288944,112895,332.232597052347,1668.23927311524,18.8930790885431,18827,960,2869,14998
"5357","CONNECTICUT","2020-05-08",723914,50816,523240,149858,909.071275327905,3380.96203755827,28.9685600567708,32411,2874,5413,24124
"5358","DELAWARE","2020-05-08",112961,3354,79268,30339,627.564789825872,2902.55133687423,0,6111,213,2288,3610
"5359","FLORIDA","2020-05-08",998583,31573,856523,110487,184.616998968473,2417.70134104123,18.258118829562,39199,1669,0,37530
"5360","GEORGIA","2020-05-08",725409,28693,561055,135661,317.385863236586,2244.38484631181,18.4425592741058,32181,1400,0,30781
"5361","HAWAII","2020-05-08",21266,403,10575,10288,44.4276182982456,2586.40783282219,11.7647058823529,629,17,565,47
"5362","IDAHO","2020-05-08",63550,1596,35893,26061,135.237755798365,1941.63665005275,9.45821854912764,2178,67,1420,691
"5363","ILLINOIS","2020-05-08",1353995,55293,1065200,233502,628.512107506928,3405.98005070532,0,73760,3241,0,70519
"5364","INDIANA","2020-05-08",466750,24971,359275,82504,353.69836830535,1988.51038066355,18.9622396958438,23146,1447,0,21699
"5365","IOWA","2020-05-08",164819,3591,109629,51599,437.171105725808,2680.98796014672,0,11457,243,4685,6529
"5366","KANSAS","2020-05-08",103275,3518,80111,19646,273.407127695523,1956.45826430149,9.11954402279886,6667,168,332,6167
"5367","KENTUCKY","2020-05-08",121274,6045,79883,35346,183.682250738541,2377.84969662341,26.7811704834606,6288,298,2177,3813
"5368","LOUISIANA","2020-05-08",892759,50708,484390,357661,671.159771916613,4402.96471859579,0,30855,2227,20316,8312
"5369","MAINE","2020-05-08",34229,1324,18648,14257,117.035176992281,1998.79728042276,14.1193595342067,1374,63,836,475
"5370","MARYLAND","2020-05-08",550023,24047,429278,96698,512.927506189707,2560.63304525153,19.0618336886994,30485,1560,2041,26884
"5371","MASSACHUSETTS","2020-05-08",1783132,76165,1235607,471360,1097.54519817966,5332.68004823004,9.86818525745689,79190,4702,3857,70631
"5372","MICHIGAN","2020-05-08",1267719,99048,750436,418235,582.20775802569,3266.53118720001,0,49170,4614,18228,26328
"5373","MINNESOTA","2020-05-08",131308,7449,70829,53030,203.944407762664,2047.32852638035,15.3548770816812,10088,534,5697,3857
"5374","MISSISSIPPI","2020-05-08",179987,6765,108999,64223,313.967296282199,2804.32549531881,16.2596259625963,9090,409,4421,4260
"5375","MISSOURI","2020-05-08",231939,10659,171178,50102,166.107570395614,1855.47941651921,0,9829,583,-4,9250
"5376","MONTANA","2020-05-08",16236,421,7787,8028,52.8876299528746,2418.62753136017,13.5371179039301,458,16,420,22
"5377","NEBRASKA","2020-05-08",94772,1470,80941,12361,512.564316397338,2649.49464751205,0,7818,90,0,7728
"5378","NEVADA","2020-05-08",148810,6217,108022,34571,196.241120669394,1768.29161165341,0,5920,294,205,5421
"5379","NEW HAMPSHIRE","2020-05-08",59099,1742,37261,20096,221.88792212916,2309.38118342233,10.4513064133017,2947,121,1165,1661
"5380","NEW JERSEY","2020-05-08",3311380,209802,2368381,733197,1529.35255832177,3363.57362317176,0,135840,10635,13967,111238
"5381","NEW MEXICO","2020-05-08",83147,2693,60010,20444,280.234334193086,5339.1447125784,16.2636421998716,4673,181,1125,3367
"5382","NEW YORK","2020-05-08",9267531,685603,6073918,2508010,1959.5902384345,6651.68932493724,21.6941529689141,330407,27233,55388,247786
"5383","NORTH CAROLINA","2020-05-08",293040,8881,218583,65576,141.219767339274,1800.92005595957,0,14516,530,510,13476
"5384","NORTH DAKOTA","2020-05-08",25603,512,16282,8809,234.986428503112,7008.53206863912,7.29824561403509,1425,33,714,678
"5385","OHIO","2020-05-08",465424,21812,364473,79139,205.98074434439,1649.52845301445,18.3263816475495,23016,1306,0,21710
"5386","OKLAHOMA","2020-05-08",103525,5761,55208,42556,120.952506456359,2456.69741696408,18.1962025316456,4424,266,3064,1094
"5387","OREGON","2020-05-08",77165,2839,50723,23603,76.5645955128356,1814.11673455494,21.4797913950456,3068,124,1125,1819
"5388","PENNSYLVANIA","2020-05-08",1271820,54736,995485,221599,455.777665726554,2149.42653015131,0,57371,3715,0,53656
"5389","RHODE ISLAND","2020-05-08",199799,6183,163622,29994,1017.50017227366,8048.8143324136,11.0121532609704,10779,399,730,9650
"5390","SOUTH CAROLINA","2020-05-08",173612,5696,102046,65870,146.171359976984,1457.18976780639,15.6373014795711,7367,320,3816,3231
"5391","SOUTH DAKOTA","2020-05-08",58896,432,36892,21572,427.372494876966,2893.49524114952,7.85373608903021,3145,31,2069,1045
"5392","TENNESSEE","2020-05-08",311886,5538,188586,117762,219.971914395418,3710.29145935927,8.99522193753895,14441,242,7011,7188
"5393","TEXAS","2020-05-08",777360,21739,484659,270962,162.047906853648,2075.81950336141,0,37246,1096,19126,17024
"5394","UTAH","2020-05-08",130307,1156,82140,47011,206.53327666666,4839.2781000753,8.24463591822943,5919,61,2769,3089
"5395","VERMONT","2020-05-08",30218,1489,19146,9583,150.509915802886,3113.04948811889,0,919,53,737,129
"5396","VIRGINIA","2020-05-08",388718,12778,295939,80001,282.55153827573,1643.36942266761,20.6874944051562,22342,812,2997,18533
"5397","WASHINGTON","2020-05-08",495157,25848,325091,144218,217.076767527181,3055.60585386686,0,16388,905,0,15483
"5398","WEST VIRGINIA","2020-05-08",31691,882,19740,11069,100.000151171808,4492.52379822192,0,1323,52,761,510
"5399","WISCONSIN","2020-05-08",195658,8311,112417,74930,185.329373198281,2065.00210355602,18.4254431699687,9590,384,4694,4512
"5400","WYOMING","2020-05-08",15383,133,8545,6705,129.514922371491,2420.96371973293,9.3167701863354,644,7,428,209
"5401","ALABAMA","2020-05-09",205981,7019,162849,36113,206.189216781687,2676.40769247011,12.7016963177493,9668,390,0,9278
"5402","ALASKA","2020-05-09",12310,328,6355,5627,63.2372450643999,4424.76691721776,0,378,10,318,50
"5403","ARIZONA","2020-05-09",219911,8730,154049,57132,150.575987498896,1771.46604271055,13.8138686131387,10960,532,2684,7744
"5404","ARKANSAS","2020-05-09",88368,1757,51163,35448,144.72618477907,2530.98944120706,12.5700560448359,3747,88,2968,691
"5405","CALIFORNIA","2020-05-09",1435883,52306,1103546,280031,169.753487880981,2327.47288733957,0,66572,2687,14,63871
"5406","COLORADO","2020-05-09",440335,20088,304378,115869,341.90293556537,1707.69707770488,18.5806451612903,19375,967,2974,15434
"5407","CONNECTICUT","2020-05-09",756898,53748,547879,155271,925.142912758496,3465.89208666792,28.4653165170992,32984,2932,5413,24639
"5408","DELAWARE","2020-05-09",119238,3575,82874,32789,644.612041521354,3008.53184139073,0,6277,221,2450,3606
"5409","FLORIDA","2020-05-09",1038584,33288,894809,110487,188.394208416998,2485.47446319119,18.312042198945,40001,1715,0,38286
"5410","GEORGIA","2020-05-09",757997,30096,592240,135661,321.399910231313,2320.88843977149,18.3717932981466,32588,1403,0,31185
"5411","HAWAII","2020-05-09",21897,420,10623,10854,44.5688825853625,2561.26278971539,12.8367670364501,631,17,566,48
"5412","IDAHO","2020-05-09",65755,1663,36589,27503,136.914256903304,1974.91830161745,9.34240362811791,2205,67,1442,696
"5413","ILLINOIS","2020-05-09",1430080,58642,1137936,233502,648.323531719965,3547.57421679049,0,76085,3349,0,72736
"5414","INDIANA","2020-05-09",490482,26461,381517,82504,362.65314424188,2073.44322137215,18.4940165177819,23732,1490,0,22242
"5415","IOWA","2020-05-09",176490,3843,116037,56610,445.336822460147,2727.34938926926,0,11671,252,5011,6408
"5416","KANSAS","2020-05-09",110104,3692,86416,19996,280.050588725472,2047.70333091654,9.29857958705521,6829,174,350,6305
"5417","KENTUCKY","2020-05-09",127714,6349,83753,37612,188.122406926877,2525.25119745462,26.3354037267081,6440,304,2266,3870
"5418","LOUISIANA","2020-05-09",924176,52975,493224,377977,683.384428919275,4614.85152262236,0,31417,2267,20316,8834
"5419","MAINE","2020-05-09",35637,1388,19135,15114,119.931243962978,2001.69334739345,14.0625,1408,64,857,487
"5420","MARYLAND","2020-05-09",581557,25661,457039,98857,530.577529282802,2625.26006021872,18.8114416185704,31534,1614,2159,27761
"5421","MASSACHUSETTS","2020-05-09",1863014,81005,1307510,474499,1118.08783858205,5485.86112708872,9.83933388061452,79882,4840,3139,71903
"5422","MICHIGAN","2020-05-09",1317395,103805,770035,443555,587.59229491598,3432.62344050821,0,49676,4757,25320,19599
"5423","MINNESOTA","2020-05-09",142098,8007,74739,59352,218.136415519345,2148.26968696312,14.9397590361446,10790,558,6322,3910
"5424","MISSISSIPPI","2020-05-09",189365,7186,113535,68644,323.914774976288,2814.2729740129,16.1228406909789,9378,421,4421,4536
"5425","MISSOURI","2020-05-09",241927,11253,180595,50079,169.145395067392,1858.50017476025,0,9988,594,-23,9417
"5426","MONTANA","2020-05-09",16694,437,7807,8450,52.8876299528746,2462.96999839489,13.5371179039301,458,16,422,20
"5427","NEBRASKA","2020-05-09",102865,1560,88944,12361,530.593887516456,2817.59581241903,0,8093,90,0,8003
"5428","NEVADA","2020-05-09",154981,6530,113675,34776,204.561478995073,1860.01444626358,0,6171,313,205,5653
"5429","NEW HAMPSHIRE","2020-05-09",62110,1873,38931,21306,226.706662209332,2431.80729858419,10.2623713052142,3011,131,1210,1670
"5430","NEW JERSEY","2020-05-09",3448777,220607,2481020,747150,1546.88201896154,3436.1570738748,0,137397,10805,13953,112639
"5431","NEW MEXICO","2020-05-09",87925,2884,63408,21633,286.531061154412,5592.81285587752,16.5131854332357,4778,191,1189,3398
"5432","NEW YORK","2020-05-09",9600653,713057,6323248,2564348,1975.6924623503,6842.81056460091,21.6902516195268,333122,27454,56338,249330
"5433","NORTH CAROLINA","2020-05-09",308042,9432,232510,66100,145.978851316436,1879.05171218633,0,15002,551,524,13927
"5434","NORTH DAKOTA","2020-05-09",27067,547,16949,9571,241.417636020039,7244.67281644015,7.51366120218579,1464,35,762,667
"5435","OHIO","2020-05-09",489121,23143,386839,79139,212.075325805049,1760.09006735363,18.1457568468583,23697,1331,0,22366
"5436","OKLAHOMA","2020-05-09",108015,6031,56274,45710,122.756951625012,2621.06596778136,18.3073496659243,4490,270,3154,1066
"5437","OREGON","2020-05-09",80325,2966,52631,24728,78.8605351435985,1862.2066874732,20.9493670886076,3160,127,1125,1908
"5438","PENNSYLVANIA","2020-05-09",1330380,58515,1050266,221599,465.22354682587,2201.44640352248,0,58560,3779,0,54781
"5439","RHODE ISLAND","2020-05-09",210788,6601,173421,30766,1037.32344309447,8289.4310815671,11.0838110838111,10989,418,772,9799
"5440","SOUTH CAROLINA","2020-05-09",181143,6026,105127,69990,149.425344371748,1606.41669849553,16.624618244589,7531,330,4120,3081
"5441","SOUTH DAKOTA","2020-05-09",62289,466,38126,23697,461.073092247232,3118.93593081594,7.45652814618332,3393,34,2125,1234
"5442","TENNESSEE","2020-05-09",326654,5780,195743,125131,224.952927899144,3849.97309186436,8.93147345612134,14768,242,7369,7157
"5443","TEXAS","2020-05-09",815754,22871,501846,291037,167.04256391932,2128.79419363285,0,38394,1132,20075,17187
"5444","UTAH","2020-05-09",136410,1222,85276,49912,212.953638705292,4999.99651067281,8.15992135015566,6103,66,2901,3136
"5445","VERMONT","2020-05-09",31139,1542,19270,10327,150.837467306266,3198.04910324587,0,921,53,744,124
"5446","VIRGINIA","2020-05-09",411914,13605,315184,83125,293.351780585616,1734.47591634491,20.3354026556303,23196,827,3124,19245
"5447","WASHINGTON","2020-05-09",511831,26769,340844,144218,220.865146555297,3123.88939893658,20.6908960057575,16674,921,0,15753
"5448","WEST VIRGINIA","2020-05-09",33014,934,20250,11830,100.000151171808,4610.51339457807,0,1323,52,761,510
"5449","WISCONSIN","2020-05-09",205597,8709,117083,79805,192.073893661909,2161.99565142695,18.1708421370359,9939,398,4875,4666
"5450","WYOMING","2020-05-09",16036,140,8753,7143,131.324913522645,2422.77371088408,9.80091883614089,653,7,438,208
"5451","ALABAMA","2020-05-10",215870,7412,172345,36113,210.902478770594,2717.5047777761,12.5391849529781,9889,393,0,9496
"5452","ALASKA","2020-05-10",12689,338,6400,5951,63.4045393635121,4577.8412009054,0,379,10,324,45
"5453","ARIZONA","2020-05-10",231030,9266,161857,59907,152.760438412429,1892.35273194438,13.7422430074647,11119,536,2775,7808
"5454","ARKANSAS","2020-05-10",92380,1848,52116,38416,154.96169024116,2530.98944120706,11.7397806580259,4012,91,2968,953
"5455","CALIFORNIA","2020-05-10",1503483,55022,1168430,280031,172.411066750118,2437.3823919332,0,67600,2716,0,64884
"5456","COLORADO","2020-05-10",460038,21059,320087,118892,347.691021390683,1775.42474050229,18.3880627315637,19703,971,3023,15709
"5457","CONNECTICUT","2020-05-10",790452,56715,573053,160684,941.130405490498,3651.65553292063,27.9817607438755,33554,2967,5413,25174
"5458","DELAWARE","2020-05-10",125515,3796,86393,35326,644.612041521354,3187.5279841933,0,6277,221,2537,3519
"5459","FLORIDA","2020-05-10",1079180,35009,933684,110487,191.196502209856,2538.3035883584,18.2382500738989,40596,1721,0,38875
"5460","GEORGIA","2020-05-10",791577,31502,624414,135661,331.18353337325,2401.98796910229,17.8588445503276,33580,1406,0,32174
"5461","HAWAII","2020-05-10",22529,437,10687,11405,44.6395147289209,2632.45999042228,12.8164556962025,632,17,551,64
"5462","IDAHO","2020-05-10",67985,1730,37279,28976,138.46657274121,1995.78142647891,9.28251121076233,2230,67,1473,690
"5463","ILLINOIS","2020-05-10",1507821,62048,1212271,233502,662.434378385251,3663.91201239505,0,77741,3406,0,74335
"5464","INDIANA","2020-05-10",514608,27969,404135,82504,368.673932158251,2139.80941914067,18.1919920417807,24126,1508,0,22618
"5465","IOWA","2020-05-10",188449,4108,122577,61764,456.326198252155,2830.29847220966,0,11959,265,5154,6540
"5466","KANSAS","2020-05-10",117055,3866,92822,20367,285.053689007286,2153.17852702166,9.45187742770824,6951,174,371,6406
"5467","KENTUCKY","2020-05-10",134154,6653,87581,39920,188.122406926877,2539.15589709704,27.2826086956522,6440,304,2308,3828
"5468","LOUISIANA","2020-05-10",955776,55261,502222,398293,687.365055665693,4695.66042078052,0,31600,2286,20316,8998
"5469","MAINE","2020-05-10",37073,1452,19646,15975,122.316240291787,2004.07834372226,13.857938718663,1436,64,861,511
"5470","MARYLAND","2020-05-10",614144,27305,485689,101150,548.294854656519,2690.93026053554,18.2741584067266,32587,1644,2293,28650
"5471","MASSACHUSETTS","2020-05-10",1943291,85984,1380324,476983,1133.38554952,5658.5358604569,9.79136940341676,80277,4979,2484,72814
"5472","MICHIGAN","2020-05-10",1367481,108588,789976,468917,592.198646987628,3585.64971968402,0,50086,4783,25362,19941
"5473","MINNESOTA","2020-05-10",153369,8585,78550,66234,227.860568982255,2245.81446962122,14.7014461893355,11271,578,6882,3811
"5474","MISSISSIPPI","2020-05-10",198866,7616,118185,73065,328.163177335222,2818.52137637184,16.1140932533418,9501,430,4421,4650
"5475","MISSOURI","2020-05-10",252032,11858,190160,50014,171.824824693623,1971.95780632195,0,10105,605,-65,9565
"5476","MONTANA","2020-05-10",17152,453,7827,8872,52.8876299528746,2506.27318885849,13.5371179039301,458,16,422,20
"5477","NEBRASKA","2020-05-10",111036,1650,97025,12361,535.707729506606,2987.59827755312,0,8171,90,0,8081
"5478","NEVADA","2020-05-10",161101,6840,119303,34958,202.870888259577,1949.45001105514,0,6120,310,182,5628
"5479","NEW HAMPSHIRE","2020-05-10",65181,2006,40641,22534,231.224231034493,2518.77049846854,10.192119830674,3071,133,1228,1710
"5480","NEW JERSEY","2020-05-10",3587531,231569,2594876,761086,1562.15978266621,3517.67976141019,0,138754,10962,13936,113856
"5481","NEW MEXICO","2020-05-10",92788,3084,66803,22901,291.628411551675,5820.15468359547,16.224552745219,4863,200,1268,3395
"5482","NEW YORK","2020-05-10",9936048,740684,6573996,2621368,1989.17325607429,7016.16894583811,21.6804066846554,335395,27627,57020,250748
"5483","NORTH CAROLINA","2020-05-10",323316,9996,246884,66436,150.616941633162,1937.25974566124,0,15274,564,336,14374
"5484","NORTH DAKOTA","2020-05-10",28558,582,17613,10363,245.870010454835,7399.0217968464,7.3775989268947,1491,35,792,664
"5485","OHIO","2020-05-10",513202,24484,409579,79139,215.511917994319,1833.40403405806,18.0681865371039,24081,1341,0,22740
"5486","OKLAHOMA","2020-05-10",112604,6303,57387,48914,125.463619377991,2623.77263553434,17.9995641752016,4589,272,3204,1113
"5487","OREGON","2020-05-10",83553,3093,54607,25853,80.557534001119,1884.34254021763,20.7558859975217,3228,127,1125,1976
"5488","PENNSYLVANIA","2020-05-10",1390319,62321,1106399,221599,476.178862247197,2259.2497936643,0,59939,3806,0,56133
"5489","RHODE ISLAND","2020-05-10",222062,7023,183464,31575,1064.22645349413,8610.19048275328,11.0963278339542,11274,422,809,10043
"5490","SOUTH CAROLINA","2020-05-10",188796,6357,108329,74110,151.84599129956,1675.74243919861,16.359597543447,7653,331,4120,3202
"5491","SOUTH DAKOTA","2020-05-10",65806,500,39462,25844,477.923390932365,3246.94384502074,7.42109752630082,3517,34,2147,1336
"5492","TENNESSEE","2020-05-10",341639,6023,202957,132659,228.258371111097,3988.90833396675,8.84217550884217,14985,243,7528,7214
