"","Name","date","Confirmed.Cases","Deaths","Recovered","Active","Incident.Rate","Testing.Rate","Hospitalization.Rate"
"8085","OHIO","2020-07-01",52865,2876,0,49989,452.25894209135,6775.58580215757,14.9645322992528
"8086","OKLAHOMA","2020-07-01",14119,389,10605,3125,356.813330196254,8751.9721524368,10.9993625610879
"8087","OREGON","2020-07-01",8931,208,2722,6001,211.748622543321,5769.91879768701,11.8127869219572
"8088","PENNSYLVANIA","2020-07-01",91775,6684,68048,17043,716.880790945844,6067.83836480409,0
"8089","RHODE ISLAND","2020-07-01",16853,956,1638,14259,1590.86468163355,23053.0480166818,11.9088589568623
"8090","SOUTH CAROLINA","2020-07-01",37919,766,15471,21682,736.475166420197,7572.22094682284,7.52656979350721
"8091","SOUTH DAKOTA","2020-07-01",6826,93,5933,800,771.596739534668,9149.62714447036,9.8740111338998
"8092","TENNESSEE","2020-07-01",45315,609,28283,16423,663.550233161434,11976.3532163626,5.99139357828534
"8093","TEXAS","2020-07-01",172368,2770,87556,82309,594.456847163913,6628.34835058124,0
"8094","UTAH","2020-07-01",22716,173,12707,9836,708.555757748542,10709.9968246621,6.49762282091918
"8095","VERMONT","2020-07-01",1210,56,961,193,193.913674760292,10623.9052290986,0
"8096","VIRGINIA","2020-07-01",63203,1786,8131,53286,740.470497458913,7716.37905088138,14.2762210654558
"8097","WASHINGTON","2020-07-01",33435,1339,0,32096,439.073799198492,7318.22495733033,13.0432181845372
"8098","WEST VIRGINIA","2020-07-01",2979,93,2284,602,166.225203624479,9672.86723689519,0
"8099","WISCONSIN","2020-07-01",29199,786,23089,5324,501.491300717191,10027.2841220699,11.9250659269153
"8100","WYOMING","2020-07-01",1514,20,1119,375,261.594204150605,5822.63083597836,7.72787318361955
"8101","ALABAMA","2020-07-02",40111,985,22082,17044,818.060097671208,8560.31334734463,7.06788661464436
"8102","ALASKA","2020-07-02",1014,14,535,465,138.610748484372,15844.4114852812,0
"8103","ARIZONA","2020-07-02",87445,1764,10137,75544,1201.37930901833,7705.19035154135,5.62181942935559
"8104","ARKANSAS","2020-07-02",22075,279,15698,6098,731.49217112841,10735.8529579787,6.69082672706682
"8105","CALIFORNIA","2020-07-02",246550,6265,0,240285,623.984127645767,10980.69830189,0
"8106","COLORADO","2020-07-02",33335,1701,4524,27110,578.859666426799,5786.94699670205,16.5381730913454
"8107","CONNECTICUT","2020-07-02",46646,4326,8210,34110,1308.337870135,13721.3638060554,22.3191699181066
"8108","DELAWARE","2020-07-02",11731,510,6678,4543,1204.70668457655,11801.4221104908,0
"8109","FLORIDA","2020-07-02",169106,3617,0,165489,787.354831656613,9461.81154932664,9.13864676593379
"8110","GEORGIA","2020-07-02",87709,2849,0,84860,826.085576509479,8318.77000662025,13.1115392947132
"8111","HAWAII","2020-07-02",946,18,741,187,66.8139492835511,5670.71034669801,12.262156448203
"8112","IDAHO","2020-07-02",6593,92,4393,2108,368.928942148159,5322.74987199682,5.15698468072198
"8113","ILLINOIS","2020-07-02",144882,6987,0,137062,1136.48227827713,12919.2797152043,0
"8114","INDIANA","2020-07-02",46387,2662,35405,8320,689.029872617038,7379.95897043753,15.3900877400996
"8115","IOWA","2020-07-02",30259,719,23993,5547,959.059545430054,10064.372581274,0
"8116","KANSAS","2020-07-02",15002,280,834,13888,514.946209025186,6287.4444704553,7.96560458605519
"8117","KENTUCKY","2020-07-02",16079,581,4726,10772,359.896527789746,8635.23359923611,16.5557559549723
"8118","LOUISIANA","2020-07-02",61561,3255,43026,15280,1324.23592011175,16506.947823457,0
"8119","MAINE","2020-07-02",3328,105,2698,525,247.579994822245,7500.08183233002,10.6370192307692
"8120","MARYLAND","2020-07-02",68423,3212,5013,60198,1131.76681531275,9149.9219277236,15.987314207211
"8121","MASSACHUSETTS","2020-07-02",104901,8132,0,101206,1586.33228016005,12568.1193029586,10.4190674788271
"8122","MICHIGAN","2020-07-02",71678,6212,51099,14367,717.723303738103,10865.6507247475,0
"8123","MINNESOTA","2020-07-02",37210,1495,32163,3552,659.794823492029,11178.5130661008,11.050792797635
"8124","MISSISSIPPI","2020-07-02",28770,1092,19388,8290,966.685471728734,10047.8504268435,11.1505039972193
"8125","MISSOURI","2020-07-02",22636,1044,0,21592,368.818990626041,6473.68897851022,0
"8126","MONTANA","2020-07-02",1083,22,672,389,101.33067858807,8902.59717172322,9.7876269621422
"8127","NEBRASKA","2020-07-02",19452,282,13807,5363,1005.57896782892,9442.7855964202,6.90417437795599
"8128","NEVADA","2020-07-02",19733,525,727,18481,640.649369707249,9243.94738448312,0
"8129","NEW HAMPSHIRE","2020-07-02",5822,375,4491,956,428.179223379086,8847.98313759321,9.70456887667468
"8130","NEW JERSEY","2020-07-02",172356,15107,30383,126866,1940.46738473282,16481.4420767851,11.6856970456497
"8131","NEW MEXICO","2020-07-02",12520,503,5514,6503,597.092085239187,16694.7328561366,15.3993610223642
"8132","NEW YORK","2020-07-02",394954,32112,70698,292192,2030.24011901985,20775.5947612882,22.7861978863361
"8133","NORTH CAROLINA","2020-07-02",70905,1409,45538,21269,650.414317810574,9259.26985329256,0
"8134","NORTH DAKOTA","2020-07-02",3657,80,3235,342,479.882214308022,14197.6637071524,6.39868744872847
"8135","OHIO","2020-07-02",54166,2903,38987,11002,452.25894209135,6775.58580215757,14.9645322992528
"8136","OKLAHOMA","2020-07-02",14531,395,11048,3088,367.225334732046,8922.22864408155,11.1141697061455
"8137","OREGON","2020-07-02",9294,209,2759,6326,220.355133570443,5952.33889642716,11.5020443296751
"8138","PENNSYLVANIA","2020-07-02",92612,6712,68697,17203,723.418837494705,6173.04857862321,0
"8139","RHODE ISLAND","2020-07-02",16941,959,1644,14338,1599.17157607275,23435.6371435233,11.8706097632961
"8140","SOUTH CAROLINA","2020-07-02",39701,784,15471,23446,771.085750733096,7796.14093927144,7.18873580010579
"8141","SOUTH DAKOTA","2020-07-02",6893,97,5982,814,779.170279169714,9262.43897366104,9.90860293050921
"8142","TENNESSEE","2020-07-02",46890,620,28938,17332,686.613051593062,12277.5316604907,5.91810620601408
"8143","TEXAS","2020-07-02",179137,2835,90720,85875,617.801542225946,6814.08162766291,0
"8144","UTAH","2020-07-02",23270,176,13076,10018,725.836083941212,10804.4459721556,6.46755479157714
"8145","VERMONT","2020-07-02",1227,56,960,211,196.638081761057,10792.0171669693,0
"8146","VIRGINIA","2020-07-02",63735,1816,8496,53423,746.703276039805,7899.41420082364,14.7234643445517
"8147","WASHINGTON","2020-07-02",34151,1342,0,32809,448.476426392334,7511.12326857383,12.8898128898129
"8148","WEST VIRGINIA","2020-07-02",3053,93,2380,580,170.354329192862,9951.248418796,0
"8149","WISCONSIN","2020-07-02",29738,793,23527,5418,510.748597579638,10249.2359724473,11.8333445423364
"8150","WYOMING","2020-07-02",1550,20,1139,391,267.814409797515,6089.40854483472,7.67741935483871
"8151","ALABAMA","2020-07-03",41865,1006,22082,18777,853.832763805567,8782.67901374311,6.88642063776424
"8152","ALASKA","2020-07-03",1060,15,539,506,144.898810052697,16432.0718479383,0
"8153","ARIZONA","2020-07-03",91872,1798,10478,79596,1262.2004674725,7946.19436364953,5.46194705677464
"8154","ARKANSAS","2020-07-03",22622,281,16164,6177,749.617934100425,10976.0938748839,6.70586155070286
"8155","CALIFORNIA","2020-07-03",250514,6315,0,244199,634.016466246407,11257.7214397681,0
"8156","COLORADO","2020-07-03",33595,1701,4541,27353,583.374546080945,5909.10922119021,16.4518529543087
"8157","CONNECTICUT","2020-07-03",46717,4335,8210,34172,1310.32929466828,14014.8324665027,22.285249480917
"8158","DELAWARE","2020-07-03",11923,512,6692,4719,1224.42398774241,12153.1500445693,0
"8159","FLORIDA","2020-07-03",178594,3684,0,174910,831.530807924503,9690.77887488798,8.84408210802155
"8160","GEORGIA","2020-07-03",90493,2857,0,87636,852.306628454004,8488.09546346604,12.8772391234681
"8161","HAWAII","2020-07-03",975,19,746,210,68.8621570311441,5764.50413596709,11.8974358974359
"8162","IDAHO","2020-07-03",6994,93,2801,4100,391.367969268046,5523.52600492987,5.00428939090649
"8163","ILLINOIS","2020-07-03",145750,7005,0,138745,1150.18985826899,13429.4589546364,0
"8164","INDIANA","2020-07-03",46915,2681,35756,8478,696.872754733618,7488.66012825786,15.2936161142492
"8165","IOWA","2020-07-03",30463,721,24338,5404,965.525329073523,10188.7121363393,0
"8166","KANSAS","2020-07-03",15659,282,842,14535,537.497846095546,6575.3640012714,7.78466057858101
"8167","KENTUCKY","2020-07-03",16376,585,4747,11044,366.544283791585,8855.77346417251,16.3959452857841
"8168","LOUISIANA","2020-07-03",63289,3278,43026,16985,1361.40685089509,16867.6435221694,0
"8169","MAINE","2020-07-03",3373,105,2731,537,250.927681050311,7695.88428015819,10.613697005633
"8170","MARYLAND","2020-07-03",68961,3223,5023,60715,1140.6657315637,9326.22963835334,15.911892228941
"8171","MASSACHUSETTS","2020-07-03",105010,8149,0,101479,1590.53975021846,12735.2864409344,10.4316415514285
"8172","MICHIGAN","2020-07-03",72175,6215,51099,14861,722.699844405502,11097.2350960868,0
"8173","MINNESOTA","2020-07-03",37624,1503,32347,3774,667.135728004948,11439.9662956732,11.0009568360621
"8174","MISSISSIPPI","2020-07-03",29684,1103,19388,9193,997.396299714833,10047.8504268435,10.8071688451691
"8175","MISSOURI","2020-07-03",23160,1047,0,22113,377.356768991832,6598.18738403123,0
"8176","MONTANA","2020-07-03",1128,23,678,427,105.541094595884,9122.84871133201,9.66312056737589
"8177","NEBRASKA","2020-07-03",19660,284,14022,5354,1016.3316115318,9518.88122877904,6.88199389623601
"8178","NEVADA","2020-07-03",20718,528,727,19463,672.62826947726,9534.74434411764,0
"8179","NEW HAMPSHIRE","2020-07-03",5857,376,4508,973,430.753299782086,8986.24781295437,9.68072392009561
"8180","NEW JERSEY","2020-07-03",172742,15164,30464,127114,1944.81315981757,16724.4902439601,11.7018443690591
"8181","NEW MEXICO","2020-07-03",12776,511,5627,6638,609.300996886251,17008.3969651316,15.2238572323106
"8182","NEW YORK","2020-07-03",395872,32192,70794,292941,2034.95904939975,21116.8793209634,22.7333582572145
"8183","NORTH CAROLINA","2020-07-03",72368,1419,45538,23305,669.922170722508,9527.88898334529,0
"8184","NORTH DAKOTA","2020-07-03",3722,80,3266,376,488.41170403458,14509.8430311444,6.36754433100484
"8185","OHIO","2020-07-03",55257,2903,39423,12931,472.722450830261,7084.8653874122,14.6298206562065
"8186","OKLAHOMA","2020-07-03",15069,398,11519,3152,380.821593082183,9195.26577273374,11.0226292388347
"8187","OREGON","2020-07-03",9636,209,2759,6668,228.463747265417,5952.33889642716,11.0938148609381
"8188","PENNSYLVANIA","2020-07-03",93392,6746,69217,17429,729.511640730202,6281.39892949447,0
"8189","RHODE ISLAND","2020-07-03",16991,960,1657,14374,1603.89140245865,23689.1862169742,11.8827614619504
"8190","SOUTH CAROLINA","2020-07-03",41532,793,16994,23745,806.64802900297,7944.35270632628,6.93922758355003
"8191","SOUTH DAKOTA","2020-07-03",6978,97,6049,832,788.778501094772,9381.35484972176,9.84522785898538
"8192","TENNESSEE","2020-07-03",48712,633,29591,18488,713.292705677143,12629.477591287,5.79939234685498
"8193","TEXAS","2020-07-03",186799,2907,93572,89427,640.059876090676,6945.48994734804,0
"8194","UTAH","2020-07-03",23866,181,13408,10277,744.426470964373,11124.1631986445,6.40660353641163
"8195","VERMONT","2020-07-03",1236,56,967,213,198.080414879108,10960.9304010167,0
"8196","VIRGINIA","2020-07-03",64393,1845,8711,53837,754.412239021435,8064.65312771256,14.7981923501002
"8197","WASHINGTON","2020-07-03",34778,1352,0,33426,456.710291267389,7682.16966410428,12.7724423486112
"8198","WEST VIRGINIA","2020-07-03",3126,93,2396,637,174.427655767077,10082.9898440251,0
"8199","WISCONSIN","2020-07-03",30317,796,24043,5478,520.692892353954,10424.9185134602,11.7260942705413
"8200","WYOMING","2020-07-03",1582,20,1154,408,273.343481483657,6094.93761652087,7.52212389380531
"8201","ALABAMA","2020-07-04",42862,1007,22082,19773,874.166485661871,9016.3434583847,6.77989827819514
"8202","ALASKA","2020-07-04",1107,16,544,547,151.323568611637,16777.0950522524,0
"8203","ARIZONA","2020-07-04",94567,1817,10903,81847,1299.22622352263,8099.06471154188,5.35916334450707
"8204","ARKANSAS","2020-07-04",23209,286,16726,6197,769.069164200193,11229.7882831357,6.61812228014994
"8205","CALIFORNIA","2020-07-04",252895,6334,0,246561,640.042449649062,11523.0950179644,0
"8206","COLORADO","2020-07-04",33849,1701,4557,27591,587.785236204612,6003.99115361427,16.3579426275518
"8207","CONNECTICUT","2020-07-04",46717,4335,8210,34172,1310.32929466828,14014.8324665027,22.285249480917
"8208","DELAWARE","2020-07-04",11996,512,6711,4773,1231.92067071693,12394.4816197765,0
"8209","FLORIDA","2020-07-04",190052,3702,0,186350,884.879072688151,9994.05570521699,8.43979542441016
"8210","GEORGIA","2020-07-04",93319,2857,0,90462,878.92325661321,8724.89492035873,12.5837182138686
"8211","HAWAII","2020-07-04",999,19,754,226,70.5572255119107,5895.73068751978,11.8118118118118
"8212","IDAHO","2020-07-04",7370,93,2831,4446,412.40805454754,5655.47419931564,4.8168249660787
"8213","ILLINOIS","2020-07-04",146612,7014,0,139598,1156.99235334843,13696.4766153184,0
"8214","INDIANA","2020-07-04",47432,2687,36076,8669,704.552243472769,7609.49695783812,15.2133580705009
"8215","IOWA","2020-07-04",31061,721,24604,5736,984.478949753888,10428.0095211834,0
"8216","KANSAS","2020-07-04",15911,283,842,14786,546.147789081438,6575.3640012714,7.66136635032368
"8217","KENTUCKY","2020-07-04",16376,585,4747,11044,366.544283791585,8855.77346417251,16.3959452857841
"8218","LOUISIANA","2020-07-04",63289,3278,43026,16985,1361.40685089509,16867.6435221694,0
"8219","MAINE","2020-07-04",3397,107,2751,539,252.713113705279,7881.56927627487,10.5387106270238
"8220","MARYLAND","2020-07-04",69341,3236,5025,61080,1146.95121144354,9483.49896124175,15.9126635035549
"8221","MASSACHUSETTS","2020-07-04",105077,8172,93157,8509,1593.58653888145,12851.16596975,10.4344580199931
"8222","MICHIGAN","2020-07-04",72581,6218,52841,13522,726.765187485913,11316.4131618186,0
"8223","MINNESOTA","2020-07-04",37624,1503,32347,3774,667.135728004948,11439.9662956732,11.0009568360621
"8224","MISSISSIPPI","2020-07-04",30674,1107,19388,10179,1030.6607632884,10413.2891195972,10.6539740496838
"8225","MISSOURI","2020-07-04",23583,1050,0,22533,384.248906871087,6717.16230316673,0
"8226","MONTANA","2020-07-04",1167,23,678,466,109.190121802657,9258.23697718329,9.59725792630677
"8227","NEBRASKA","2020-07-04",19827,284,14200,5343,1024.96474373555,9697.43714872974,6.88455136934483
"8228","NEVADA","2020-07-04",21575,530,727,20318,700.451535571575,9779.66700387902,0
"8229","NEW HAMPSHIRE","2020-07-04",5872,379,4597,896,431.856475383372,9101.12516556827,9.69005449591281
"8230","NEW JERSEY","2020-07-04",173033,15189,30565,127279,1948.08937885814,16983.9645402767,11.6931452381916
"8231","NEW MEXICO","2020-07-04",13063,513,5802,6748,622.988331428075,17329.6916439061,15.0807624588533
"8232","NEW YORK","2020-07-04",396598,32206,70877,293564,2038.69101394855,21437.6586374083,22.6917432765672
"8233","NORTH CAROLINA","2020-07-04",73779,1422,45538,24710,683.346929715666,9709.07555660309,0
"8234","NORTH DAKOTA","2020-07-04",3779,80,3288,411,495.891410410177,14687.5188632946,6.37734850489548
"8235","OHIO","2020-07-04",56183,2907,39903,13373,480.644360985876,7257.78716924314,14.4367513304736
"8236","OKLAHOMA","2020-07-04",15648,398,11965,3285,395.453997514766,9209.92344902199,10.7106339468303
"8237","OREGON","2020-07-04",9930,213,2759,6958,235.434309915483,6046.51262039335,10.7653575025176
"8238","PENNSYLVANIA","2020-07-04",93922,6749,69712,17461,733.651622415861,6364.81565481739,0
"8239","RHODE ISLAND","2020-07-04",16991,960,1657,14374,1603.89140245865,23689.1862169742,11.8827614619504
"8240","SOUTH CAROLINA","2020-07-04",43386,813,16994,25579,842.657020762855,8170.83644576102,6.64269580048864
"8241","SOUTH DAKOTA","2020-07-04",7028,97,6062,869,794.430396344806,9475.96757620733,9.80364257256688
"8242","TENNESSEE","2020-07-04",50140,637,30043,19460,734.202994388487,12865.4504922557,5.70402871958516
"8243","TEXAS","2020-07-04",193958,2951,97430,92116,662.690676651625,7145.18382800647,0
"8244","UTAH","2020-07-04",24542,181,13807,10554,765.512211950375,11438.5777979624,6.37682340477549
"8245","VERMONT","2020-07-04",1238,56,999,183,198.400933349787,11121.5101548264,0
"8246","VIRGINIA","2020-07-04",65109,1849,8741,54519,762.800715457373,8191.9916059,14.6661751831544
"8247","WASHINGTON","2020-07-04",35247,1354,0,33893,462.869274722573,7878.9682271307,12.6620705308253
"8248","WEST VIRGINIA","2020-07-04",3205,94,2402,709,178.835776306296,10123.5557127847,0
"8249","WISCONSIN","2020-07-04",31055,796,24491,5768,533.368003827952,10542.7386553459,11.5086137497987
"8250","WYOMING","2020-07-04",1606,20,1169,417,277.490285248264,6099.08442028547,7.40971357409714
"8251","ALABAMA","2020-07-05",43953,1007,22082,20864,896.417328736321,9175.3829398646,6.61843332650786
"8252","ALASKA","2020-07-05",1134,16,544,574,155.014387358262,16777.0950522524,0
"8253","ARIZONA","2020-07-05",98103,1825,11361,84917,1347.80621365002,8303.13913839486,5.26079732526019
"8254","ARKANSAS","2020-07-05",23814,287,16726,6801,789.11685450745,11229.7882831357,6.44998740236835
"8255","CALIFORNIA","2020-07-05",264681,6373,0,258308,669.871194035324,11844.7853465496,0
"8256","COLORADO","2020-07-05",34048,1701,4568,27779,591.240855632208,6090.17326024322,16.3005169172932
"8257","CONNECTICUT","2020-07-05",46717,4335,8210,34172,1310.32929466828,14014.8324665027,22.285249480917
"8258","DELAWARE","2020-07-05",12128,512,6740,4876,1245.47631664346,12728.0326649989,0
"8259","FLORIDA","2020-07-05",200111,3731,0,196380,931.713615824609,10244.0913584145,8.09600671627247
"8260","GEORGIA","2020-07-05",95516,2860,0,92656,899.615660033513,8939.8811745562,12.3277775451233
"8261","HAWAII","2020-07-05",1023,19,756,248,72.2522939926773,5955.6937350269,11.5347018572825
"8262","IDAHO","2020-07-05",7733,93,2858,4782,432.720690070031,5834.48279721219,4.64244148454675
"8263","ILLINOIS","2020-07-05",147251,7020,0,140231,1162.0350382159,13911.402315421,0
"8264","INDIANA","2020-07-05",48201,2693,36475,9033,715.974925949379,7749.62905989838,15.0494803012386
"8265","IOWA","2020-07-05",31517,721,24739,6057,998.931877898113,10537.7059779973,0
"8266","KANSAS","2020-07-05",16081,284,842,14955,551.983068079857,6575.3640012714,7.58037435482868
"8267","KENTUCKY","2020-07-05",16376,585,4747,11044,366.544283791585,8855.77346417251,16.3959452857841
"8268","LOUISIANA","2020-07-05",65226,3288,43026,18912,1403.07357133915,17261.5521358873,0
"8269","MAINE","2020-07-05",3415,109,2772,534,254.052188196505,8029.38822150078,10.5124450951684
"8270","MARYLAND","2020-07-05",69632,3243,5029,61360,1151.76456577258,9592.99863704331,15.8992991727941
